Ano;Semestre;data semestre;Concelho;Pedidos de Ligação à Rede Executados (#);CodConcelho
2022;1;2022 Sem. 1;São Pedro do Sul;144.0;1816
2022;1;2022 Sem. 1;Mafra;749.0;1109
2022;1;2022 Sem. 1;São João da Pesqueira;117.0;1815
2022;1;2022 Sem. 1;Arouca;161.0;0104
2022;1;2022 Sem. 1;Vila Nova de Paiva;77.0;1822
2022;1;2022 Sem. 1;Vale de Cambra;135.0;0119
2022;1;2022 Sem. 1;Castro daire;167.0;1803
2022;1;2022 Sem. 1;Valongo;412.0;1315
2022;1;2022 Sem. 1;Silves;286.0;0813
2022;1;2022 Sem. 1;Ourique;65.0;0212
2022;1;2022 Sem. 1;Viana do Castelo;786.0;1609
2022;1;2022 Sem. 1;Santa Comba Dão;108.0;1814
2022;1;2022 Sem. 1;Arganil;76.0;0601
2022;1;2022 Sem. 1;Monchique;44.0;0809
2022;1;2022 Sem. 1;Vouzela;169.0;1824
2022;1;2022 Sem. 1;Sernancelhe;57.0;1818
2022;1;2022 Sem. 1;Elvas;107.0;1207
2022;1;2022 Sem. 1;Alijó;97.0;1701
2022;1;2022 Sem. 1;Vila Nova de Cerveira;87.0;1610
2022;1;2022 Sem. 1;Benavente;291.0;1405
2022;1;2022 Sem. 1;;3.0;N/A
2022;1;2022 Sem. 1;Coimbra;897.0;0603
2022;1;2022 Sem. 1;Caldas da Rainha;394.0;1006
2022;1;2022 Sem. 1;Lousã;136.0;0607
2022;1;2022 Sem. 1;Cuba;50.0;0207
2022;1;2022 Sem. 1;Vinhais;86.0;0412
2022;1;2022 Sem. 1;Aljezur;91.0;0803
2022;1;2022 Sem. 1;Vila Pouca de Aguiar;128.0;1713
2022;1;2022 Sem. 1;Mortágua;116.0;1808
2022;1;2022 Sem. 1;Aveiro;672.0;0105
2022;1;2022 Sem. 1;Gouveia;116.0;0906
2022;1;2022 Sem. 1;Vendas Novas;110.0;0712
2022;1;2022 Sem. 1;Caminha;199.0;1602
2022;1;2022 Sem. 1;Montemor-o-Novo;144.0;0706
2022;1;2022 Sem. 1;Lamego;178.0;1805
2022;1;2022 Sem. 1;Ponte da Barca;74.0;1606
2022;1;2022 Sem. 1;Moimenta da Beira;92.0;1807
2022;1;2022 Sem. 1;Castelo de Paiva;178.0;0106
2022;1;2022 Sem. 1;Moura;85.0;0210
2022;1;2022 Sem. 1;Porto de Mós;175.0;1016
2022;1;2022 Sem. 1;Grândola;195.0;1505
2022;1;2022 Sem. 1;Cadaval;103.0;1104
2022;1;2022 Sem. 1;Santo Tirso;531.0;1314
2022;1;2022 Sem. 1;Torre de Moncorvo;50.0;0409
2022;1;2022 Sem. 1;Cantanhede;320.0;0602
2022;1;2022 Sem. 1;Castanheira de Pêra;28.0;1007
2022;2;2022 Sem. 2;Anadia;295.0;0103
2022;2;2022 Sem. 2;Montijo;260.0;1507
2022;2;2022 Sem. 2;Ferreira do Alentejo;63.0;0208
2022;2;2022 Sem. 2;Terras de Bouro;136.0;0310
2022;2;2022 Sem. 2;Freixo de Espada À Cinta;40.0;0404
2022;2;2022 Sem. 2;Vila Nova de Paiva;74.0;1822
2022;2;2022 Sem. 2;Melgaço;111.0;1603
2022;2;2022 Sem. 2;Vila Verde;634.0;0313
2022;2;2022 Sem. 2;Miranda do douro;77.0;0406
2022;2;2022 Sem. 2;Oliveira de Frades;180.0;1810
2022;2;2022 Sem. 2;Vila Nova de Gaia;1328.0;1317
2022;2;2022 Sem. 2;Estarreja;185.0;0108
2022;2;2022 Sem. 2;Castro daire;199.0;1803
2022;2;2022 Sem. 2;Penacova;205.0;0613
2022;2;2022 Sem. 2;Bombarral;133.0;1005
2022;2;2022 Sem. 2;Vidigueira;63.0;0214
2022;2;2022 Sem. 2;Mangualde;197.0;1806
2022;2;2022 Sem. 2;Boticas;75.0;1702
2022;2;2022 Sem. 2;Montemor-o-Velho;253.0;0610
2022;2;2022 Sem. 2;Armamar;84.0;1801
2022;2;2022 Sem. 2;Ponte de Lima;667.0;1607
2022;2;2022 Sem. 2;Mêda;68.0;0909
2022;2;2022 Sem. 2;Tomar;337.0;1418
2022;2;2022 Sem. 2;Leiria;1308.0;1009
2022;2;2022 Sem. 2;Oliveira de Azeméis;401.0;0113
2022;2;2022 Sem. 2;Vila Nova da Barquinha;79.0;1420
2022;2;2022 Sem. 2;Matosinhos;691.0;1308
2022;2;2022 Sem. 2;Amadora;152.0;1115
2023;2;2023 Sem. 2;Olhão;127.0;0810
2023;2;2023 Sem. 2;Penafiel;419.0;1311
2023;2;2023 Sem. 2;Gouveia;60.0;0906
2023;2;2023 Sem. 2;Sardoal;32.0;1417
2023;2;2023 Sem. 2;Óbidos;85.0;1012
2023;2;2023 Sem. 2;Nisa;32.0;1212
2023;2;2023 Sem. 2;Idanha-a-Nova;61.0;0505
2023;2;2023 Sem. 2;Vale de Cambra;96.0;0119
2023;2;2023 Sem. 2;Valpaços;145.0;1712
2023;2;2023 Sem. 2;Sabugal;89.0;0911
2023;2;2023 Sem. 2;Arganil;102.0;0601
2023;2;2023 Sem. 2;Serpa;57.0;0213
2023;2;2023 Sem. 2;Vagos;104.0;0118
2023;2;2023 Sem. 2;Miranda do Corvo;56.0;0609
2023;2;2023 Sem. 2;Nelas;99.0;1809
2023;2;2023 Sem. 2;Fafe;320.0;0307
2023;2;2023 Sem. 2;Vidigueira;35.0;0214
2023;2;2023 Sem. 2;Portimão;128.0;0811
2023;2;2023 Sem. 2;Montijo;132.0;1507
2023;2;2023 Sem. 2;Mora;16.0;0707
2023;2;2023 Sem. 2;Santarém;222.0;1416
2023;2;2023 Sem. 2;Entroncamento;52.0;1410
2023;2;2023 Sem. 2;Montalegre;58.0;1706
2023;2;2023 Sem. 2;Ponte de Sor;62.0;1213
2023;2;2023 Sem. 2;Santa Comba Dão;50.0;1814
2023;2;2023 Sem. 2;Porto de Mós;99.0;1016
2023;2;2023 Sem. 2;Amares;133.0;0301
2023;2;2023 Sem. 2;Batalha;72.0;1004
2023;2;2023 Sem. 2;Vieira do Minho;132.0;0311
2023;2;2023 Sem. 2;Pombal;313.0;1015
2023;2;2023 Sem. 2;Avis;29.0;1203
2023;2;2023 Sem. 2;Santa Marta de Penaguião;29.0;1711
2023;2;2023 Sem. 2;Lourinhã;167.0;1108
2023;2;2023 Sem. 2;Lagos;146.0;0807
2023;2;2023 Sem. 2;Faro;189.0;0805
2023;2;2023 Sem. 2;Tarouca;39.0;1820
2023;2;2023 Sem. 2;Vila de Rei;37.0;0510
2023;2;2023 Sem. 2;Tondela;130.0;1821
2023;2;2023 Sem. 2;Vila Nova de Cerveira;75.0;1610
2023;2;2023 Sem. 2;Amadora;43.0;1115
2023;2;2023 Sem. 2;Lamego;131.0;1805
2023;2;2023 Sem. 2;Ansião;80.0;1003
2023;2;2023 Sem. 2;Belmonte;22.0;0501
2023;2;2023 Sem. 2;Monforte;12.0;1211
2023;2;2023 Sem. 2;Alcobaça;299.0;1001
2023;2;2023 Sem. 2;Marvão;19.0;1210
2023;2;2023 Sem. 2;Vila Viçosa;30.0;0714
2023;2;2023 Sem. 2;Loures;322.0;1107
2023;2;2023 Sem. 2;Palmela;320.0;1508
2023;2;2023 Sem. 2;Alter do Chão;22.0;1201
2023;2;2023 Sem. 2;Torres Novas;126.0;1419
2023;2;2023 Sem. 2;Paredes;317.0;1310
2023;2;2023 Sem. 2;Sintra;503.0;1111
2023;2;2023 Sem. 2;Cuba;37.0;0207
2023;2;2023 Sem. 2;Salvaterra de Magos;134.0;1415
2023;2;2023 Sem. 2;Arouca;123.0;0104
2023;2;2023 Sem. 2;Silves;170.0;0813
2023;2;2023 Sem. 2;Mêda;24.0;0909
2023;2;2023 Sem. 2;Vila do Bispo;36.0;0815
2023;2;2023 Sem. 2;Resende;72.0;1813
2023;2;2023 Sem. 2;Lousada;331.0;1305
2023;2;2023 Sem. 2;Arronches;12.0;1202
2023;2;2023 Sem. 2;Vila Pouca de Aguiar;105.0;1713
2023;2;2023 Sem. 2;Barcelos;647.0;0302
2023;2;2023 Sem. 2;Águeda;184.0;0101
2023;2;2023 Sem. 2;Grândola;106.0;1505
2023;2;2023 Sem. 2;São Brás de Alportel;55.0;0812
2023;2;2023 Sem. 2;Moita;82.0;1506
2023;2;2023 Sem. 2;Braga;746.0;0303
2023;2;2023 Sem. 2;Oliveira de Azeméis;247.0;0113
2023;2;2023 Sem. 2;Reguengos de Monsaraz;38.0;0711
2023;2;2023 Sem. 2;Tabuaço;36.0;1819
2023;2;2023 Sem. 2;Póvoa de Varzim;221.0;1313
2023;2;2023 Sem. 2;Fronteira;16.0;1208
2023;2;2023 Sem. 2;Mourão;11.0;0708
2024;1;2024 Sem. 1;Armamar;102.0;1801
2024;1;2024 Sem. 1;Seixal;802.0;1510
2024;1;2024 Sem. 1;Mangualde;159.0;1806
2024;1;2024 Sem. 1;Cuba;31.0;0207
2024;1;2024 Sem. 1;Espinho;139.0;0107
2024;1;2024 Sem. 1;Vendas Novas;85.0;0712
2024;1;2024 Sem. 1;Penacova;105.0;0613
2024;1;2024 Sem. 1;Tabuaço;66.0;1819
2024;1;2024 Sem. 1;Amadora;154.0;1115
2024;1;2024 Sem. 1;Alenquer;278.0;1101
2024;1;2024 Sem. 1;Ansião;114.0;1003
2024;1;2024 Sem. 1;Vila Nova da Barquinha;68.0;1420
2024;1;2024 Sem. 1;Azambuja;149.0;1103
2024;1;2024 Sem. 1;Penedono;46.0;1812
2024;1;2024 Sem. 1;Elvas;125.0;1207
2024;1;2024 Sem. 1;Seia;130.0;0912
2024;1;2024 Sem. 1;Torres Vedras;608.0;1113
2024;1;2024 Sem. 1;Marco de Canaveses;514.0;1307
2024;1;2024 Sem. 1;Guimarães;1386.0;0308
2024;1;2024 Sem. 1;Olhão;222.0;0810
2024;1;2024 Sem. 1;Santa Marta de Penaguião;70.0;1711
2024;1;2024 Sem. 1;Arronches;27.0;1202
2024;1;2024 Sem. 1;Mondim de Basto;88.0;1705
2024;1;2024 Sem. 1;Lamego;243.0;1805
2024;1;2024 Sem. 1;Avis;58.0;1203
2024;1;2024 Sem. 1;Mora;68.0;0707
2024;1;2024 Sem. 1;Aljustrel;61.0;0201
2024;1;2024 Sem. 1;Porto;874.0;1312
2024;1;2024 Sem. 1;Faro;357.0;0805
2024;1;2024 Sem. 1;São João da Madeira;86.0;0116
2024;1;2024 Sem. 1;Tavira;246.0;0814
2024;1;2024 Sem. 1;Proença-a-Nova;104.0;0508
2024;1;2024 Sem. 1;Condeixa-a-Nova;102.0;0604
2024;1;2024 Sem. 1;Vidigueira;69.0;0214
2024;1;2024 Sem. 1;Porto de Mós;175.0;1016
2024;1;2024 Sem. 1;Bombarral;125.0;1005
2024;1;2024 Sem. 1;Almeida;54.0;0902
2024;1;2024 Sem. 1;Sernancelhe;109.0;1818
2024;1;2024 Sem. 1;Coruche;157.0;1409
2024;1;2024 Sem. 1;Penamacor;66.0;0507
2024;1;2024 Sem. 1;Felgueiras;535.0;1303
2024;1;2024 Sem. 1;Mértola;60.0;0209
2024;1;2024 Sem. 1;Ponte da Barca;128.0;1606
2024;1;2024 Sem. 1;Rio Maior;183.0;1414
2024;1;2024 Sem. 1;Carrazeda de Ansiães;81.0;0403
2024;1;2024 Sem. 1;Sobral de Monte Agraço;84.0;1112
2024;1;2024 Sem. 1;Moita;249.0;1506
2024;1;2024 Sem. 1;Cabeceiras de Basto;181.0;0304
2024;1;2024 Sem. 1;Vila do Conde;576.0;1316
2024;1;2024 Sem. 1;Melgaço;85.0;1603
2024;1;2024 Sem. 1;Campo Maior;68.0;1204
2024;1;2024 Sem. 1;Fornos de Algodres;37.0;0905
2024;1;2024 Sem. 1;Lagoa;225.0;0806
2024;1;2024 Sem. 1;Peso da Régua;112.0;1708
2024;1;2024 Sem. 1;Caldas da Rainha;521.0;1006
2024;1;2024 Sem. 1;Estarreja;203.0;0108
2024;1;2024 Sem. 1;Matosinhos;722.0;1308
2024;1;2024 Sem. 1;Aljezur;75.0;0803
2024;1;2024 Sem. 1;Ourique;46.0;0212
2024;1;2024 Sem. 1;Alcobaça;520.0;1001
2024;1;2024 Sem. 1;Vieira do Minho;200.0;0311
2024;1;2024 Sem. 1;Setúbal;496.0;1512
2024;1;2024 Sem. 1;Boticas;59.0;1702
2024;1;2024 Sem. 1;Figueira da Foz;378.0;0605
2024;1;2024 Sem. 1;Vila Real de Santo António;136.0;0816
2024;1;2024 Sem. 1;Trofa;235.0;1318
2024;1;2024 Sem. 1;Vila Viçosa;75.0;0714
2024;1;2024 Sem. 1;Chamusca;92.0;1407
2024;1;2024 Sem. 1;Chaves;360.0;1703
2024;1;2024 Sem. 1;Ponte de Sor;95.0;1213
2024;1;2024 Sem. 1;Amares;267.0;0301
2024;1;2024 Sem. 1;Sabugal;103.0;0911
2024;1;2024 Sem. 1;Alcanena;95.0;1402
2024;1;2024 Sem. 1;Sines;106.0;1513
2024;1;2024 Sem. 1;Montalegre;151.0;1706
2024;1;2024 Sem. 1;Odemira;300.0;0211
2024;1;2024 Sem. 1;Vizela;212.0;0314
2024;1;2024 Sem. 1;São João da Pesqueira;137.0;1815
2024;1;2024 Sem. 1;Vale de Cambra;193.0;0119
2024;1;2024 Sem. 1;Alvaiázere;59.0;1002
2024;1;2024 Sem. 1;Redondo;58.0;0710
2024;1;2024 Sem. 1;Celorico da Beira;73.0;0903
2024;1;2024 Sem. 1;Barrancos;4.0;0204
2024;1;2024 Sem. 1;Idanha-a-Nova;100.0;0505
2024;1;2024 Sem. 1;Murça;103.0;1707
2024;1;2024 Sem. 1;Pombal;535.0;1015
2024;1;2024 Sem. 1;Esposende;376.0;0306
2024;1;2024 Sem. 1;Ourém;445.0;1421
2024;1;2024 Sem. 1;Mêda;58.0;0909
2024;1;2024 Sem. 1;Oliveira de Azeméis;436.0;0113
2024;1;2024 Sem. 1;Pampilhosa da Serra;31.0;0612
2024;1;2024 Sem. 1;Alijó;135.0;1701
2024;1;2024 Sem. 1;Santarém;430.0;1416
2024;1;2024 Sem. 1;Guarda;295.0;0907
2024;1;2024 Sem. 1;Celorico de Basto;228.0;0305
2024;1;2024 Sem. 1;Mortágua;97.0;1808
2024;2;2024 Sem. 2;Oeiras;302.0;1110
2024;2;2024 Sem. 2;Portimão;199.0;0811
2024;2;2024 Sem. 2;Aguiar da Beira;65.0;0901
2024;2;2024 Sem. 2;Caminha;180.0;1602
2024;2;2024 Sem. 2;Vendas Novas;52.0;0712
2024;2;2024 Sem. 2;Ourique;39.0;0212
2024;2;2024 Sem. 2;Arraiolos;71.0;0702
2024;2;2024 Sem. 2;Chamusca;56.0;1407
2024;2;2024 Sem. 2;Porto;646.0;1312
2024;2;2024 Sem. 2;Miranda do douro;77.0;0406
2024;2;2024 Sem. 2;Santa Marta de Penaguião;51.0;1711
2024;2;2024 Sem. 2;Bombarral;116.0;1005
2024;2;2024 Sem. 2;Oleiros;53.0;0506
2024;2;2024 Sem. 2;Belmonte;38.0;0501
2024;2;2024 Sem. 2;Penacova;88.0;0613
2024;2;2024 Sem. 2;Albufeira;326.0;0801
2022;2;2022 Sem. 2;Valpaços;247.0;1712
2022;2;2022 Sem. 2;Vendas Novas;71.0;0712
2022;2;2022 Sem. 2;Murça;100.0;1707
2022;2;2022 Sem. 2;Torre de Moncorvo;63.0;0409
2022;2;2022 Sem. 2;Tavira;243.0;0814
2022;2;2022 Sem. 2;São João da Pesqueira;132.0;1815
2022;2;2022 Sem. 2;Mesão Frio;22.0;1704
2022;2;2022 Sem. 2;Santiago do Cacém;288.0;1509
2022;2;2022 Sem. 2;Reguengos de Monsaraz;95.0;0711
2022;2;2022 Sem. 2;Castro Marim;114.0;0804
2022;2;2022 Sem. 2;Alandroal;101.0;0701
2022;2;2022 Sem. 2;Arouca;230.0;0104
2022;2;2022 Sem. 2;Guimarães;1682.0;0308
2022;2;2022 Sem. 2;Castelo Branco;457.0;0502
2022;2;2022 Sem. 2;Borba;50.0;0703
2022;2;2022 Sem. 2;Alfândega da Fé;63.0;0401
2022;2;2022 Sem. 2;Vila Nova de Cerveira;129.0;1610
2022;2;2022 Sem. 2;Góis;68.0;0606
2022;2;2022 Sem. 2;Barreiro;212.0;1504
2022;2;2022 Sem. 2;Cartaxo;154.0;1406
2022;2;2022 Sem. 2;Sernancelhe;67.0;1818
2022;2;2022 Sem. 2;Almada;829.0;1503
2022;2;2022 Sem. 2;Odemira;385.0;0211
2022;2;2022 Sem. 2;Vizela;330.0;0314
2022;2;2022 Sem. 2;Penela;73.0;0614
2022;2;2022 Sem. 2;Caminha;194.0;1602
2022;2;2022 Sem. 2;Monchique;40.0;0809
2022;2;2022 Sem. 2;Viseu;1018.0;1823
2022;2;2022 Sem. 2;Abrantes;209.0;1401
2022;2;2022 Sem. 2;Silves;329.0;0813
2022;2;2022 Sem. 2;Alpiarça;62.0;1404
2022;2;2022 Sem. 2;Chaves;421.0;1703
2022;2;2022 Sem. 2;Sabrosa;108.0;1710
2022;2;2022 Sem. 2;Viana do Castelo;1119.0;1609
2022;2;2022 Sem. 2;Chamusca;68.0;1407
2022;2;2022 Sem. 2;Beja;207.0;0205
2022;2;2022 Sem. 2;Castro Verde;76.0;0206
2022;2;2022 Sem. 2;Olhão;229.0;0810
2022;2;2022 Sem. 2;Castelo de Vide;29.0;1205
2022;2;2022 Sem. 2;;2.0;N/A
2023;1;2023 Sem. 1;Abrantes;310.0;1401
2023;1;2023 Sem. 1;Vinhais;108.0;0412
2023;1;2023 Sem. 1;Nisa;64.0;1212
2023;1;2023 Sem. 1;Vila Nova de Paiva;48.0;1822
2023;1;2023 Sem. 1;Arruda dos Vinhos;95.0;1102
2023;1;2023 Sem. 1;Santo Tirso;749.0;1314
2023;1;2023 Sem. 1;Moura;97.0;0210
2023;1;2023 Sem. 1;Sátão;115.0;1817
2023;1;2023 Sem. 1;Celorico de Basto;169.0;0305
2023;1;2023 Sem. 1;Matosinhos;821.0;1308
2023;1;2023 Sem. 1;Oleiros;68.0;0506
2023;1;2023 Sem. 1;Fundão;269.0;0504
2023;1;2023 Sem. 1;Boticas;56.0;1702
2023;1;2023 Sem. 1;Ribeira de Pena;78.0;1709
2023;1;2023 Sem. 1;Covilhã;418.0;0503
2023;1;2023 Sem. 1;São João da Pesqueira;94.0;1815
2023;1;2023 Sem. 1;Cartaxo;159.0;1406
2023;1;2023 Sem. 1;Silves;360.0;0813
2023;1;2023 Sem. 1;Montemor-o-Novo;89.0;0706
2023;1;2023 Sem. 1;Alcácer do Sal;152.0;1501
2023;1;2023 Sem. 1;Estremoz;101.0;0704
2023;1;2023 Sem. 1;Gavião;29.0;1209
2023;1;2023 Sem. 1;Santa Maria da Feira;943.0;0109
2023;1;2023 Sem. 1;Vendas Novas;51.0;0712
2023;1;2023 Sem. 1;Góis;54.0;0606
2023;1;2023 Sem. 1;Montemor-o-Velho;252.0;0610
2023;1;2023 Sem. 1;Figueira de Castelo Rodrigo;49.0;0904
2023;1;2023 Sem. 1;Serpa;142.0;0213
2023;1;2023 Sem. 1;Tábua;115.0;0616
2023;1;2023 Sem. 1;Tondela;273.0;1821
2023;1;2023 Sem. 1;Palmela;705.0;1508
2023;1;2023 Sem. 1;Óbidos;152.0;1012
2023;1;2023 Sem. 1;Montijo;315.0;1507
2023;1;2023 Sem. 1;Bragança;376.0;0402
2023;1;2023 Sem. 1;Freixo de Espada À Cinta;43.0;0404
2023;1;2023 Sem. 1;Peniche;208.0;1014
2023;1;2023 Sem. 1;Paredes;620.0;1310
2023;1;2023 Sem. 1;Alcanena;99.0;1402
2023;1;2023 Sem. 1;Vila Velha de Ródão;74.0;0511
2023;1;2023 Sem. 1;Armamar;83.0;1801
2023;1;2023 Sem. 1;Aljustrel;92.0;0201
2023;1;2023 Sem. 1;Castelo de Paiva;177.0;0106
2023;1;2023 Sem. 1;Maia;660.0;1306
2023;1;2023 Sem. 1;Viana do Castelo;1056.0;1609
2023;1;2023 Sem. 1;Carregal do Sal;106.0;1802
2023;1;2023 Sem. 1;Marinha Grande;302.0;1010
2023;1;2023 Sem. 1;Vila Real de Santo António;114.0;0816
2023;1;2023 Sem. 1;Idanha-a-Nova;94.0;0505
2023;1;2023 Sem. 1;Macedo de Cavaleiros;183.0;0405
2023;1;2023 Sem. 1;Ansião;100.0;1003
2023;1;2023 Sem. 1;Albufeira;382.0;0801
2023;1;2023 Sem. 1;Chaves;354.0;1703
2023;1;2023 Sem. 1;Odivelas;437.0;1116
2023;1;2023 Sem. 1;Sobral de Monte Agraço;126.0;1112
2023;1;2023 Sem. 1;Arraiolos;58.0;0702
2023;1;2023 Sem. 1;Alpiarça;63.0;1404
2023;1;2023 Sem. 1;Vila Nova de Gaia;1331.0;1317
2023;1;2023 Sem. 1;Figueira da Foz;518.0;0605
2023;1;2023 Sem. 1;Condeixa-a-Nova;148.0;0604
2023;1;2023 Sem. 1;São Pedro do Sul;166.0;1816
2023;1;2023 Sem. 1;Lourinhã;327.0;1108
2023;1;2023 Sem. 1;Castelo de Vide;27.0;1205
2023;1;2023 Sem. 1;Grândola;192.0;1505
2023;1;2023 Sem. 1;Leiria;1388.0;1009
2023;1;2023 Sem. 1;Vila Nova de Cerveira;114.0;1610
2023;1;2023 Sem. 1;Pedrógão Grande;62.0;1013
2023;1;2023 Sem. 1;Ferreira do Alentejo;47.0;0208
2023;1;2023 Sem. 1;Loures;630.0;1107
2023;1;2023 Sem. 1;Melgaço;85.0;1603
2023;1;2023 Sem. 1;Porto de Mós;197.0;1016
2023;1;2023 Sem. 1;Santiago do Cacém;209.0;1509
2023;1;2023 Sem. 1;Guarda;262.0;0907
2023;1;2023 Sem. 1;Sabrosa;83.0;1710
2023;1;2023 Sem. 1;São Brás de Alportel;102.0;0812
2023;1;2023 Sem. 1;Moimenta da Beira;120.0;1807
2023;1;2023 Sem. 1;Mafra;827.0;1109
2023;1;2023 Sem. 1;Felgueiras;619.0;1303
2023;1;2023 Sem. 1;Castro Marim;120.0;0804
2023;1;2023 Sem. 1;Lousada;561.0;1305
2023;1;2023 Sem. 1;Miranda do Corvo;92.0;0609
2023;1;2023 Sem. 1;Póvoa de Varzim;588.0;1313
2023;1;2023 Sem. 1;Mora;27.0;0707
2023;1;2023 Sem. 1;Valongo;503.0;1315
2023;1;2023 Sem. 1;Ponte de Lima;556.0;1607
2023;1;2023 Sem. 1;Mirandela;231.0;0407
2023;1;2023 Sem. 1;Alter do Chão;22.0;1201
2023;1;2023 Sem. 1;Amadora;153.0;1115
2023;1;2023 Sem. 1;Chamusca;84.0;1407
2023;1;2023 Sem. 1;Cantanhede;399.0;0602
2023;1;2023 Sem. 1;Alcochete;137.0;1502
2023;1;2023 Sem. 1;Vila Franca de Xira;367.0;1114
2023;1;2023 Sem. 1;Sesimbra;780.0;1511
2023;1;2023 Sem. 1;Vila Viçosa;40.0;0714
2023;1;2023 Sem. 1;Alcobaça;621.0;1001
2023;1;2023 Sem. 1;Ferreira do Zêzere;92.0;1411
2023;1;2023 Sem. 1;Ílhavo;311.0;0110
2023;1;2023 Sem. 1;Ovar;563.0;0115
2023;2;2023 Sem. 2;Ourém;253.0;1421
2023;2;2023 Sem. 2;Bragança;199.0;0402
2023;2;2023 Sem. 2;Aljustrel;23.0;0201
2023;2;2023 Sem. 2;Sever do Vouga;65.0;0117
2023;2;2023 Sem. 2;São João da Pesqueira;62.0;1815
2023;2;2023 Sem. 2;Castelo de Vide;17.0;1205
2023;2;2023 Sem. 2;Marco de Canaveses;227.0;1307
2023;2;2023 Sem. 2;Cartaxo;74.0;1406
2023;2;2023 Sem. 2;Maia;252.0;1306
2023;2;2023 Sem. 2;Fundão;189.0;0504
2023;2;2023 Sem. 2;Barreiro;98.0;1504
2023;2;2023 Sem. 2;Monção;125.0;1604
2023;2;2023 Sem. 2;Figueira de Castelo Rodrigo;35.0;0904
2023;2;2023 Sem. 2;Odivelas;126.0;1116
2023;2;2023 Sem. 2;Proença-a-Nova;73.0;0508
2023;2;2023 Sem. 2;Aveiro;273.0;0105
2023;2;2023 Sem. 2;Odemira;164.0;0211
2024;2;2024 Sem. 2;Montemor-o-Velho;199.0;0610
2024;2;2024 Sem. 2;Penamacor;65.0;0507
2024;2;2024 Sem. 2;Azambuja;113.0;1103
2024;2;2024 Sem. 2;Rio Maior;128.0;1414
2024;2;2024 Sem. 2;Seixal;763.0;1510
2024;2;2024 Sem. 2;Bragança;297.0;0402
2024;2;2024 Sem. 2;Tabuaço;46.0;1819
2024;2;2024 Sem. 2;Vimioso;37.0;0411
2024;2;2024 Sem. 2;Ourém;312.0;1421
2024;2;2024 Sem. 2;Vila Nova de Cerveira;87.0;1610
2024;2;2024 Sem. 2;Mira;90.0;0608
2024;2;2024 Sem. 2;Almada;441.0;1503
2024;2;2024 Sem. 2;Lisboa;1306.0;1106
2024;2;2024 Sem. 2;São João da Madeira;99.0;0116
2024;2;2024 Sem. 2;Celorico de Basto;179.0;0305
2024;2;2024 Sem. 2;Maia;412.0;1306
2024;2;2024 Sem. 2;Mação;60.0;1413
2024;2;2024 Sem. 2;Fafe;386.0;0307
2024;2;2024 Sem. 2;Sátão;113.0;1817
2024;2;2024 Sem. 2;Tavira;227.0;0814
2024;2;2024 Sem. 2;Torre de Moncorvo;53.0;0409
2024;2;2024 Sem. 2;Mafra;466.0;1109
2024;2;2024 Sem. 2;Sousel;40.0;1215
2024;2;2024 Sem. 2;Monforte;21.0;1211
2024;2;2024 Sem. 2;Coruche;161.0;1409
2024;2;2024 Sem. 2;Oliveira do Bairro;137.0;0114
2024;2;2024 Sem. 2;Sines;73.0;1513
2024;2;2024 Sem. 2;Entroncamento;56.0;1410
2024;2;2024 Sem. 2;Idanha-a-Nova;77.0;0505
2024;2;2024 Sem. 2;Estarreja;150.0;0108
2024;2;2024 Sem. 2;Loulé;591.0;0808
2024;2;2024 Sem. 2;Mogadouro;63.0;0408
2024;2;2024 Sem. 2;Cinfães;190.0;1804
2024;2;2024 Sem. 2;Portel;56.0;0709
2024;2;2024 Sem. 2;Sernancelhe;54.0;1818
2024;2;2024 Sem. 2;Redondo;54.0;0710
2024;2;2024 Sem. 2;Miranda do Corvo;105.0;0609
2024;2;2024 Sem. 2;São Brás de Alportel;61.0;0812
2024;2;2024 Sem. 2;Trofa;192.0;1318
2024;2;2024 Sem. 2;Almeida;70.0;0902
2024;2;2024 Sem. 2;Carregal do Sal;84.0;1802
2024;2;2024 Sem. 2;Ponte de Sor;88.0;1213
2024;2;2024 Sem. 2;Santa Maria da Feira;677.0;0109
2024;2;2024 Sem. 2;Manteigas;20.0;0908
2024;2;2024 Sem. 2;Óbidos;152.0;1012
2024;2;2024 Sem. 2;Vinhais;98.0;0412
2024;2;2024 Sem. 2;Póvoa de Lanhoso;266.0;0309
2024;2;2024 Sem. 2;Valpaços;185.0;1712
2024;2;2024 Sem. 2;Baião;133.0;1302
2024;2;2024 Sem. 2;Celorico da Beira;50.0;0903
2024;2;2024 Sem. 2;Seia;130.0;0912
2024;2;2024 Sem. 2;Amadora;140.0;1115
2024;2;2024 Sem. 2;Vila do Bispo;53.0;0815
2024;2;2024 Sem. 2;Montijo;221.0;1507
2024;2;2024 Sem. 2;Góis;58.0;0606
2024;2;2024 Sem. 2;Covilhã;272.0;0503
2024;2;2024 Sem. 2;Coimbra;589.0;0603
2024;2;2024 Sem. 2;Beja;172.0;0205
2024;2;2024 Sem. 2;Barrancos;10.0;0204
2024;2;2024 Sem. 2;Lourinhã;201.0;1108
2024;2;2024 Sem. 2;Vila Nova de Famalicão;622.0;0312
2024;2;2024 Sem. 2;Loures;480.0;1107
2024;2;2024 Sem. 2;Grândola;166.0;1505
2024;2;2024 Sem. 2;Alfândega da Fé;43.0;0401
2024;2;2024 Sem. 2;Avis;35.0;1203
